name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
hendon london,2022-11-29T17:00:00,6.3,4.7,5.2,93.04,0,0,,0,0,5.4,7.7,94,1021.5,100,6.4,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
hendon london,2022-11-29T18:00:00,6.7,6.7,5.3,91.02,0,0,,0,0,5.4,3.6,74,1022.1,100,6.4,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
hendon london,2022-11-29T19:00:00,6.7,6.7,5.5,92.12,0,0,,0,0,5.4,4.7,315,1022.2,100,5.4,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
hendon london,2022-11-29T20:00:00,6.7,6.7,5.5,92.05,0,0,,0,0,5.4,4.1,15,1022.2,100,6,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
hendon london,2022-11-29T21:00:00,6.6,6.6,5.4,92.61,0,0,,0,0,5.4,3.6,40,1022.5,93.8,5.3,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
hendon london,2022-11-29T22:00:00,6.4,6.4,5.4,93.32,0,0,,0,0,3.6,2.9,355,1023,93.1,5.6,0,0,0,,Overcast,cloudy,"03672099999,03772099999"
hendon london,2022-11-29T23:00:00,6.7,6.7,6,95.15,0,0,,0,0,5.4,4.1,32,1023.1,93.8,5,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
hendon london,2022-11-30T00:00:00,7.1,6.3,6,92.59,0,0,,0,0,9.4,5.7,64,1022.5,100,5.3,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
hendon london,2022-11-30T01:00:00,7.1,7.1,6.1,93.18,0,0,,0,0,7.6,3.1,42,1022.5,100,5.4,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
hendon london,2022-11-30T02:00:00,7.1,7.1,6,92.59,0,0,,0,0,9.4,2.7,56,1023,100,5.3,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
hendon london,2022-11-30T03:00:00,7.1,6,6,93.08,0,0,,0,0,9.4,6.2,28,1023.1,100,5.8,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
hendon london,2022-11-30T04:00:00,7.1,7.1,6,92.83,0,0,,0,0,7.6,3.8,54,1023.1,100,5.9,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
hendon london,2022-11-30T05:00:00,7.1,7.1,6,92.96,0,0,,0,0,5.4,3.1,59,1023.2,100,6.9,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
hendon london,2022-11-30T06:00:00,6.8,5.2,5.9,93.5,0,0,,0,0,7.6,8.3,68,1023.4,100,7.1,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
hendon london,2022-11-30T07:00:00,6.9,5.5,6,93.63,0,0,,0,0,5.4,7.7,58,1023.6,100,7.1,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
hendon london,2022-11-30T08:00:00,6.9,5.8,6,93.69,0,0,,0,0,5.4,6.5,71,1024.5,100,7.1,11,0,0,,Overcast,cloudy,"03680099999,D4121,03672099999,03781099999,03772099999,03770099999"
hendon london,2022-11-30T09:00:00,6.9,5.6,6,94.19,0,0,,0,0,7.6,7.2,85,1025.1,93.8,7.1,18,0.1,0,,Overcast,cloudy,"03680099999,D4121,03672099999,03781099999,03772099999,03770099999"
hendon london,2022-11-30T10:00:00,7.2,6,6.1,92.15,0,0,,0,0,3.6,7,79,1025.2,93.8,6.9,42,0.2,0,,Overcast,cloudy,"03680099999,D4121,03672099999,03781099999,03772099999,03770099999"
hendon london,2022-11-30T11:00:00,7.7,6.8,6.5,91.88,0,0,,0,0,11.2,6.2,99,1025.2,93.8,6.9,76,0.3,1,,Overcast,cloudy,"03680099999,D4121,03672099999,03781099999,03772099999,03770099999"
hendon london,2022-11-30T12:00:00,9,8.3,6.4,84.07,0,0,,0,0,9.4,6,66,1025.2,41.1,7.8,205,0.7,2,,Partially cloudy,partly-cloudy-day,"03680099999,D4121,03672099999,03781099999,03772099999,03770099999"
hendon london,2022-11-30T13:00:00,9.2,8.8,6.3,82.58,0,0,,0,0,9.4,4.9,48,1025.2,41.1,9.1,280,1,3,,Partially cloudy,partly-cloudy-day,"03680099999,D4121,03672099999,03781099999,03772099999,03770099999"
hendon london,2022-11-30T14:00:00,8.9,8,5.9,81.67,0,0,,0,0,9.4,6.7,46,1025.5,28.8,9.3,130,0.5,1,,Partially cloudy,partly-cloudy-day,"03680099999,D4121,03672099999,03781099999,03772099999,03770099999"
hendon london,2022-11-30T15:00:00,8.7,8.7,5.9,82.69,0,0,,0,0,7.6,4.7,99,1025.5,66.4,9.4,39,0.1,0,,Partially cloudy,partly-cloudy-day,"03680099999,D4121,03672099999,03781099999,03772099999,03770099999"
hendon london,2022-11-30T16:00:00,7.8,7.8,5.4,85.22,0,0,,0,0,3.6,3.6,101,1026.1,97.2,9,15,0.1,0,,Overcast,cloudy,"03680099999,D4121,03672099999,03781099999,03772099999,03770099999"
hendon london,2022-11-30T17:00:00,7.5,7.5,5.9,89.1,0,0,,0,0,5.4,4.2,143,1026.2,60.6,7.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
hendon london,2022-11-30T18:00:00,6.9,6.9,5.2,88.93,0,0,,0,0,3.6,3.4,86,1027.1,28.8,5,0,0,0,,Partially cloudy,partly-cloudy-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
hendon london,2022-11-30T19:00:00,6.5,6.5,4.9,89.29,0,0,,0,0,5.4,2.3,20,1027.2,21.6,4.8,0,0,0,,Partially cloudy,partly-cloudy-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
hendon london,2022-11-30T20:00:00,6.5,6.5,4.9,89.52,0,0,,0,0,5.4,3.1,60,1027.5,52,4.5,0,0,0,,Partially cloudy,partly-cloudy-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
hendon london,2022-11-30T21:00:00,6.3,6.3,5.2,93.12,0,0,,0,0,5.4,3.6,353,1028.1,92.1,5,0,0,0,,Overcast,cloudy,"03680099999,03672099999,03781099999,03772099999,03770099999"
hendon london,2022-11-30T22:00:00,4.2,4.2,4,98.61,0,0,,0,0,6.1,3.6,6.9,1028,47.6,,0,0,0,,Partially cloudy,partly-cloudy-night,remote
hendon london,2022-11-30T23:00:00,6.7,6.7,5.5,92.02,0,0,,0,0,7.6,4.3,35,1028.5,71.9,5.9,0,0,0,,Partially cloudy,partly-cloudy-night,"03680099999,03672099999,03781099999,03772099999,03770099999"
