,NOx State,PM State,PM2.5 Scaled µg/m³,PM10 Scaled µg/m³,Pressure mbar,Humidity %RH,Temperature C,Datetime,HourOfDay,DayOfWeek,DayOfMonth,Month,Day,precip,windgust,windspeed,winddir,cloudcover,visibility,conditions,icon,NO µg/m3,NO2 µg/m3,NOx µg/m3
3746,OK,OK,4.7,10.94,1017.53,78.55,12.05,2023-09-30 02:00:00,2,5,30,30,30,0.0,9.4,4.9,245.0,71.9,11.7,Partially cloudy,partly-cloudy-night,0.7896,16.4125,25.914375000000003
3747,OK,OK,4.67,11.03,1017.35,79.5,12.0,2023-09-30 03:00:00,3,5,30,30,30,0.0,9.4,3.8,241.0,71.9,11.4,Partially cloudy,partly-cloudy-night,1.0715999999999999,17.8375,28.381500000000003
3748,OK,OK,4.72,11.41,1017.13,80.18,11.63,2023-09-30 04:00:00,4,5,30,30,30,0.0,9.4,3.8,210.0,69.9,11.4,Partially cloudy,partly-cloudy-night,0.8648,15.862499999999999,25.149375000000003
3749,OK,OK,4.95,11.88,1017.58,80.98,11.25,2023-09-30 05:00:00,5,5,30,30,30,0.0,9.4,5.1,237.0,64.7,11.1,Partially cloudy,partly-cloudy-night,1.0528,17.1125,27.253125
3750,OK,OK,5.35,14.21,1017.28,82.2,10.75,2023-09-30 06:00:00,6,5,30,30,30,0.0,3.6,3.7,118.0,71.9,10.9,Partially cloudy,partly-cloudy-night,12.953199999999999,24.775,51.102
3751,OK,OK,6.05,15.17,1017.95,84.55,11.8,2023-09-30 07:00:00,7,5,30,30,30,0.019,3.6,2.8,126.0,26.8,11.0,"Rain, Partially cloudy",rain,15.265599999999997,26.349999999999998,55.845
3752,OK,OK,5.91,13.81,1018.38,80.43,14.65,2023-09-30 08:00:00,8,5,30,30,30,0.0,3.6,2.8,225.0,26.8,11.2,Partially cloudy,partly-cloudy-day,8.6104,26.1125,48.711375
3753,OK,OK,4.62,10.87,1017.93,74.1,16.98,2023-09-30 09:00:00,9,5,30,30,30,0.0,7.6,1.9,175.0,2.7,11.4,Clear,clear-day,3.948,20.625,35.572500000000005
3754,OK,OK,3.77,7.91,1017.78,68.88,18.1,2023-09-30 10:00:00,10,5,30,30,30,0.0,5.4,4.5,149.0,0.0,12.1,Clear,clear-day,1.7296,13.2375,22.012875
3755,OK,OK,3.68,7.18,1017.18,66.6,18.48,2023-09-30 11:00:00,11,5,30,30,30,0.0,16.6,11.0,171.0,55.5,13.1,Partially cloudy,partly-cloudy-day,0.7707999999999999,11.0625,17.70975
3756,OK,OK,3.9,8.07,1016.3,63.9,19.28,2023-09-30 12:00:00,12,5,30,30,30,0.0,20.5,11.0,201.0,84.3,13.6,Partially cloudy,partly-cloudy-day,0.6016,12.662500000000001,20.00475
3757,OK,OK,3.87,7.63,1016.43,62.43,19.8,2023-09-30 13:00:00,13,5,30,30,30,0.0,18.4,13.0,187.0,58.6,13.6,Partially cloudy,partly-cloudy-day,0.4888,12.887500000000001,20.215125
3758,OK,OK,3.94,7.93,1016.35,62.0,20.0,2023-09-30 14:00:00,14,5,30,30,30,0.0,20.5,15.1,202.0,74.2,12.6,Partially cloudy,partly-cloudy-day,0.0188,16.775,25.665750000000003
3759,OK,OK,4.06,7.78,1015.63,60.95,19.93,2023-09-30 15:00:00,15,5,30,30,30,0.0,29.5,17.9,191.0,90.0,13.6,Partially cloudy,partly-cloudy-day,0.3008,16.075,24.90075
3760,OK,OK,4.28,7.85,1014.55,60.78,18.93,2023-09-30 16:00:00,16,5,30,30,30,0.0,27.7,19.3,210.0,79.8,13.1,Partially cloudy,partly-cloudy-day,0.22559999999999997,15.862499999999999,24.499125000000003
3761,OK,OK,4.74,9.22,1014.55,62.83,17.88,2023-09-30 17:00:00,17,5,30,30,30,0.0,29.5,21.3,196.0,65.8,13.1,Partially cloudy,partly-cloudy-day,0.0376,18.25,27.979875000000003
3762,OK,OK,4.88,10.03,1014.35,65.88,17.13,2023-09-30 18:00:00,18,5,30,30,30,0.0,31.7,21.4,196.0,93.8,12.1,Overcast,cloudy,0.3948,23.0625,35.68725
3763,OK,OK,6.19,12.21,1014.13,68.03,16.6,2023-09-30 19:00:00,19,5,30,30,30,0.0,31.7,19.3,206.0,74.2,11.9,Partially cloudy,partly-cloudy-night,0.3008,24.0625,37.121625
3764,OK,OK,6.1,12.35,1014.1,69.78,16.18,2023-09-30 20:00:00,20,5,30,30,30,0.0,31.7,15.0,194.0,97.2,11.9,Overcast,cloudy,0.45119999999999993,24.175,37.44675
3765,OK,OK,5.91,11.51,1013.7,71.33,16.28,2023-09-30 21:00:00,21,5,30,30,30,0.0,29.5,12.9,211.0,32.5,11.7,Partially cloudy,partly-cloudy-night,0.376,23.137500000000003,35.782875000000004
3766,OK,OK,6.22,12.55,1013.7,72.38,16.38,2023-09-30 22:00:00,22,5,30,30,30,0.0,24.1,17.3,200.0,89.7,11.7,Partially cloudy,partly-cloudy-night,0.5451999999999999,23.7875,36.930375
3767,OK,OK,6.93,13.75,1013.6,73.78,16.15,2023-09-30 23:00:00,23,5,30,30,30,0.0,25.9,14.8,211.0,89.7,11.5,Partially cloudy,partly-cloudy-night,0.4888,25.150000000000002,38.97675
3768,OK,OK,6.66,13.33,1013.75,75.7,15.75,2023-10-01 00:00:00,0,6,31,31,1,0.0,22.3,12.0,207.0,55.5,11.4,Partially cloudy,partly-cloudy-night,0.752,23.287499999999998,36.394875000000006
3769,OK,OK,7.36,14.75,1013.65,77.63,15.55,2023-10-01 01:00:00,1,6,31,31,1,0.0,18.4,5.8,186.0,0.0,11.4,Clear,clear-night,0.6392,22.95,35.76375
3770,OK,OK,7.75,15.47,1012.88,77.98,16.03,2023-10-01 02:00:00,2,6,31,31,1,0.0,24.1,7.6,204.0,55.5,11.4,Partially cloudy,partly-cloudy-night,0.7896,22.799999999999997,35.68725
3771,OK,OK,7.82,15.48,1012.75,77.8,16.1,2023-10-01 03:00:00,3,6,31,31,1,0.0,22.3,10.1,211.0,89.7,11.2,Partially cloudy,partly-cloudy-night,0.6768,21.8125,34.08075
3772,OK,OK,8.27,16.5,1012.15,79.85,15.65,2023-10-01 04:00:00,4,6,31,31,1,0.0,22.3,10.4,204.0,88.0,11.1,Partially cloudy,partly-cloudy-night,0.7707999999999999,19.45,30.542625
3773,OK,OK,8.27,17.11,1012.68,81.18,15.98,2023-10-01 05:00:00,5,6,31,31,1,0.0,25.9,12.4,207.0,14.0,10.8,Clear,clear-night,0.7707999999999999,21.6375,33.8895
3774,OK,OK,8.05,15.74,1012.2,81.08,16.6,2023-10-01 06:00:00,6,6,31,31,1,0.0,16.6,11.7,204.0,94.9,10.3,Overcast,cloudy,0.6579999999999999,22.5,35.09437500000001
3775,OK,OK,7.67,14.91,1012.35,81.45,17.03,2023-10-01 07:00:00,7,6,31,31,1,0.0,18.4,11.9,198.0,99.0,9.7,Overcast,cloudy,0.8271999999999999,22.475,35.247375
3776,OK,OK,6.9,12.21,1012.65,81.18,17.98,2023-10-01 08:00:00,8,6,31,31,1,0.0,20.5,11.4,186.0,100.0,9.8,Overcast,cloudy,0.8271999999999999,23.15,36.261
3777,OK,OK,6.04,10.12,1013.45,80.05,18.83,2023-10-01 09:00:00,9,6,31,31,1,0.0,22.3,14.3,212.0,100.0,10.1,Overcast,cloudy,0.9964,24.1875,38.0205
3778,OK,OK,6.49,11.42,1013.33,79.4,19.53,2023-10-01 10:00:00,10,6,31,31,1,0.0,24.1,15.5,216.0,100.0,10.7,Overcast,cloudy,1.034,23.6625,37.236375
3779,OK,OK,7.02,12.96,1012.45,78.95,20.1,2023-10-01 11:00:00,11,6,31,31,1,0.0,25.9,16.0,210.0,93.8,11.9,Overcast,cloudy,0.752,23.962500000000002,37.427625
3780,OK,OK,6.99,12.93,1011.85,76.88,21.33,2023-10-01 12:00:00,12,6,31,31,1,0.0,27.7,14.5,219.0,93.8,11.5,Overcast,cloudy,1.034,23.0625,36.3375
3781,OK,OK,6.95,11.99,1011.83,74.43,22.03,2023-10-01 13:00:00,13,6,31,31,1,0.0,25.9,17.7,201.0,91.0,11.7,Overcast,cloudy,0.8648,22.9375,35.974125
3782,OK,OK,6.79,11.69,1011.18,73.55,22.43,2023-10-01 14:00:00,14,6,31,31,1,0.0,22.3,18.0,206.0,100.0,11.9,Overcast,cloudy,0.5451999999999999,20.8625,32.474250000000005
3783,OK,OK,7.15,12.69,1010.93,72.65,22.4,2023-10-01 15:00:00,15,6,31,31,1,0.0,25.9,13.7,211.0,93.8,11.5,Overcast,cloudy,0.7332,24.212500000000002,37.791000000000004
3784,OK,OK,7.56,12.99,1010.58,73.13,21.93,2023-10-01 16:00:00,16,6,31,31,1,0.0,22.3,13.1,220.0,93.8,11.6,Overcast,cloudy,0.35719999999999996,24.45,37.771875
3785,OK,OK,7.81,13.35,1011.0,73.45,21.2,2023-10-01 17:00:00,17,6,31,31,1,0.0,25.9,14.7,245.0,93.8,11.4,Overcast,cloudy,0.282,24.25,37.389375
3786,OK,OK,8.02,13.59,1010.88,74.3,20.25,2023-10-01 18:00:00,18,6,31,31,1,0.0,16.6,14.9,228.0,93.8,11.4,Overcast,cloudy,0.5264,25.049999999999997,38.862
3787,OK,OK,8.31,14.12,1011.83,75.8,19.38,2023-10-01 19:00:00,19,6,31,31,1,0.0,18.4,12.3,234.0,66.4,11.2,Partially cloudy,partly-cloudy-night,0.3008,23.875,36.853875
3788,OK,OK,7.43,12.3,1011.88,76.68,19.05,2023-10-01 20:00:00,20,6,31,31,1,0.0,18.4,12.4,223.0,93.8,10.7,Overcast,cloudy,0.5828,23.325,36.280125
3789,OK,OK,6.41,10.16,1012.2,77.43,18.45,2023-10-01 21:00:00,21,6,31,31,1,0.0,16.6,14.0,230.0,100.0,10.3,Overcast,cloudy,0.5828,22.450000000000003,34.941375
3790,OK,OK,5.99,9.27,1011.35,78.98,17.53,2023-10-01 22:00:00,22,6,31,31,1,0.0,16.6,11.7,222.0,37.2,11.6,Partially cloudy,partly-cloudy-night,0.564,27.3875,42.476625000000006
3791,OK,OK,6.09,9.33,1011.63,80.68,16.88,2023-10-01 23:00:00,23,6,31,31,1,0.0,9.4,9.9,243.0,3.1,12.1,Clear,clear-night,0.7707999999999999,25.8625,40.353750000000005
3792,OK,OK,6.2,9.78,1011.53,81.88,16.7,2023-10-02 00:00:00,0,0,31,31,2,0.0,9.4,8.3,228.0,10.3,11.2,Clear,clear-night,0.6768,20.825,32.531625000000005
3793,OK,OK,7.65,11.57,1011.48,82.5,16.8,2023-10-02 01:00:00,1,0,31,31,2,0.0,7.6,4.9,229.0,69.5,10.3,Partially cloudy,partly-cloudy-night,0.94,15.825,25.1685
3794,OK,OK,8.29,12.77,1011.35,82.95,16.8,2023-10-02 02:00:00,2,0,31,31,2,0.0,13.0,9.3,223.0,100.0,9.8,Overcast,cloudy,0.9588,13.5375,21.68775
3795,OK,OK,7.49,10.83,1011.3,83.2,16.8,2023-10-02 03:00:00,3,0,31,31,2,0.0,16.6,9.9,243.0,97.9,9.7,Overcast,cloudy,0.9588,12.85,20.635875
3796,OK,OK,7.08,10.54,1011.28,83.7,16.73,2023-10-02 04:00:00,4,0,31,31,2,0.0,16.6,8.3,235.0,100.0,9.0,Overcast,cloudy,0.9211999999999999,12.75,20.444625
3797,OK,OK,6.82,9.99,1011.0,84.0,16.65,2023-10-02 05:00:00,5,0,31,31,2,0.0,9.4,7.3,237.0,100.0,9.0,Overcast,cloudy,1.0152,20.3875,32.225625
3798,OK,OK,6.63,9.75,1011.18,84.13,16.7,2023-10-02 06:00:00,6,0,31,31,2,0.0,5.4,5.5,219.0,100.0,6.5,Overcast,cloudy,0.9964,16.9875,26.985375
3799,OK,OK,8.71,12.98,1011.0,84.18,16.85,2023-10-02 07:00:00,7,0,31,31,2,0.0,5.4,7.2,211.0,100.0,7.7,Overcast,cloudy,0.4888,21.549999999999997,33.487875
3800,OK,OK,10.42,16.18,1010.5,83.83,17.2,2023-10-02 08:00:00,8,0,31,31,2,0.0,5.4,5.5,257.0,100.0,9.0,Overcast,cloudy,2.8011999999999997,21.45,35.668124999999996
3801,OK,OK,10.15,14.9,1011.43,83.03,17.88,2023-10-02 09:00:00,9,0,31,31,2,0.0,5.4,3.6,131.0,100.0,9.1,Overcast,cloudy,1.3159999999999998,20.225,32.263875000000006
3802,OK,OK,10.28,15.42,1010.35,81.73,18.73,2023-10-02 10:00:00,10,0,31,31,2,0.0,11.2,6.5,121.0,97.2,6.0,Overcast,cloudy,2.7447999999999997,22.9375,37.8675
3803,OK,OK,9.11,13.41,1009.35,79.68,19.8,2023-10-02 11:00:00,11,0,31,31,2,0.0,11.2,4.9,196.0,91.0,7.1,Overcast,cloudy,3.29,24.0875,40.20075
3804,OK,OK,9.26,13.44,1008.9,77.38,20.23,2023-10-02 12:00:00,12,0,31,31,2,0.0,13.0,4.9,138.0,93.8,9.4,Overcast,cloudy,3.7036,26.612499999999997,44.484750000000005
3805,OK,OK,8.7,12.4,1008.2,77.28,19.95,2023-10-02 13:00:00,13,0,31,31,2,0.0,11.2,8.4,140.0,93.8,11.3,Overcast,cloudy,0.9023999999999999,23.0625,36.222750000000005
3806,OK,OK,9.03,12.74,1007.7,77.73,19.85,2023-10-02 14:00:00,14,0,31,31,2,0.0,11.2,4.9,211.0,93.8,11.4,Overcast,cloudy,1.5603999999999998,24.275000000000002,38.728125
3807,OK,OK,8.81,12.57,1005.03,77.7,19.7,2023-10-02 15:00:00,15,0,31,31,2,0.0,11.2,3.4,343.0,93.8,10.2,Overcast,cloudy,0.94,28.6125,44.733375
3808,OK,OK,9.9,15.54,1005.6,79.25,19.18,2023-10-02 16:00:00,16,0,31,31,2,0.0,5.4,9.3,85.0,91.0,10.5,Overcast,cloudy,0.846,34.612500000000004,53.817750000000004
3809,OK,OK,12.5,19.96,1004.2,82.13,18.4,2023-10-02 17:00:00,17,0,31,31,2,0.0,20.5,19.0,116.0,91.4,10.6,Overcast,cloudy,1.1467999999999998,44.787499999999994,69.6915
3810,OK,OK,13.94,22.44,1003.55,83.75,18.13,2023-10-02 18:00:00,18,0,31,31,2,0.0,13.0,7.0,358.0,91.0,8.8,Overcast,cloudy,2.6319999999999997,48.5875,77.01637500000001
3811,OK,OK,16.68,27.83,1002.63,84.78,18.18,2023-10-02 19:00:00,19,0,31,31,2,1.14,18.4,8.4,106.0,80.3,7.3,"Rain, Partially cloudy",rain,2.6319999999999997,39.2125,62.67262500000001
3812,OK,OK,20.15,35.31,1001.28,84.95,18.08,2023-10-02 20:00:00,20,0,31,31,2,0.0,22.3,9.0,111.0,100.0,7.4,Overcast,cloudy,0.94,38.35,59.631750000000004
3813,OK,OK,20.72,37.84,1001.18,85.23,17.95,2023-10-02 21:00:00,21,0,31,31,2,0.0,31.7,7.7,111.0,97.2,8.4,Overcast,cloudy,0.564,30.0,46.47375
3814,OK,OK,19.45,35.18,1000.43,85.88,17.93,2023-10-02 22:00:00,22,0,31,31,2,0.0,25.9,4.2,159.0,100.0,8.5,Overcast,cloudy,0.9964,30.45,47.602125
3815,OK,OK,9.94,16.08,1000.6,84.68,17.8,2023-10-02 23:00:00,23,0,31,31,2,0.0,20.5,5.9,255.0,93.8,6.9,Overcast,cloudy,0.8835999999999999,14.9,23.695875
3816,OK,OK,4.33,5.82,1001.5,82.3,16.83,2023-10-03 00:00:00,0,1,31,31,3,0.0,40.7,18.3,249.0,97.2,8.4,Overcast,cloudy,1.0152,8.7625,14.420250000000001
3817,OK,OK,3.09,3.6,1002.95,80.95,14.48,2023-10-03 01:00:00,1,1,31,31,3,0.0,24.1,23.7,246.0,97.9,13.6,Overcast,cloudy,2.6508,5.862500000000001,11.66625
3818,OK,OK,3.11,3.74,1003.35,83.53,13.2,2023-10-03 02:00:00,2,1,31,31,3,0.0,35.3,19.7,315.0,100.0,11.2,Overcast,cloudy,0.752,6.7875,11.149875000000002
3819,OK,OK,4.95,5.82,1004.28,84.28,13.1,2023-10-03 03:00:00,3,1,31,31,3,0.0,20.5,6.4,327.0,80.3,11.4,Partially cloudy,partly-cloudy-night,0.9588,10.075000000000001,16.40925
3820,OK,OK,6.01,7.95,1005.2,84.55,12.85,2023-10-03 04:00:00,4,1,31,31,3,0.0,20.5,14.1,295.0,94.9,14.1,Overcast,cloudy,0.9964,11.575,18.723375
3821,OK,OK,5.5,7.69,1006.55,84.55,12.55,2023-10-03 05:00:00,5,1,31,31,3,0.0,29.5,19.8,310.0,100.0,10.4,Overcast,cloudy,0.7707999999999999,13.95,22.127625000000002
3822,OK,OK,6.23,8.77,1007.35,84.58,12.5,2023-10-03 06:00:00,6,1,31,31,3,0.0,33.5,12.1,294.0,91.0,9.4,Overcast,cloudy,1.2032,14.9375,24.078375
3823,OK,OK,6.29,9.15,1008.15,85.15,12.83,2023-10-03 07:00:00,7,1,31,31,3,0.952,22.3,12.7,286.0,91.0,10.1,"Rain, Overcast",rain,0.9964,15.175,24.231375
3824,OK,OK,5.12,7.88,1009.4,83.28,14.33,2023-10-03 08:00:00,8,1,31,31,3,0.0,20.5,12.5,277.0,66.4,11.1,Partially cloudy,partly-cloudy-day,1.1656,14.424999999999999,23.236875
3825,OK,OK,4.3,6.42,1010.18,78.93,16.4,2023-10-03 09:00:00,9,1,31,31,3,0.0,22.3,15.3,272.0,27.7,12.1,Partially cloudy,partly-cloudy-day,0.9964,13.1125,21.094875
3826,OK,OK,3.95,6.29,1011.5,73.05,18.35,2023-10-03 10:00:00,10,1,31,31,3,0.0,24.1,19.8,270.0,26.7,13.1,Partially cloudy,partly-cloudy-day,0.8835999999999999,9.9625,16.1415
3827,OK,OK,3.76,6.04,1011.4,68.33,19.45,2023-10-03 11:00:00,11,1,31,31,3,0.0,29.5,20.3,270.0,22.6,14.6,Partially cloudy,partly-cloudy-day,0.6392,9.0125,14.439375
3828,OK,OK,3.57,5.56,1011.88,65.38,19.33,2023-10-03 12:00:00,12,1,31,31,3,0.0,27.7,26.3,264.0,26.9,14.6,Partially cloudy,partly-cloudy-day,0.41359999999999997,9.4375,14.860125
3829,OK,OK,3.63,5.85,1012.83,66.33,18.83,2023-10-03 13:00:00,13,1,31,31,3,0.0,37.1,27.9,269.0,91.0,13.6,Overcast,cloudy,0.2444,10.45,16.237125000000002
3830,OK,OK,3.33,5.24,1013.48,62.65,19.63,2023-10-03 14:00:00,14,1,31,31,3,0.0,35.3,24.7,285.0,55.1,16.2,Partially cloudy,partly-cloudy-day,0.094,10.85,16.71525
3831,OK,OK,3.24,4.84,1013.95,59.65,19.7,2023-10-03 15:00:00,15,1,31,31,3,0.0,42.5,22.4,279.0,66.4,16.2,Partially cloudy,partly-cloudy-day,-0.2632,9.9875,15.013125
3832,OK,OK,3.61,5.79,1014.2,60.43,17.9,2023-10-03 16:00:00,16,1,31,31,3,0.0,33.5,25.1,271.0,22.6,15.6,Partially cloudy,partly-cloudy-day,0.3384,11.425,17.8245
3833,OK,OK,4.05,7.72,1015.1,62.98,16.33,2023-10-03 17:00:00,17,1,31,31,3,0.0,35.3,25.6,269.0,19.5,15.6,Clear,clear-day,-0.0376,13.6625,20.865375
3834,OK,OK,4.37,9.24,1016.03,66.18,15.13,2023-10-03 18:00:00,18,1,31,31,3,0.0,41.4,25.9,260.0,20.6,10.0,Partially cloudy,partly-cloudy-day,-0.22559999999999997,15.975,24.21225
3835,OK,OK,4.7,9.92,1017.05,69.38,14.33,2023-10-03 19:00:00,19,1,31,31,3,0.321,24.1,18.8,256.0,26.9,13.6,"Rain, Partially cloudy",rain,0.376,17.537499999999998,27.234
3836,OK,OK,4.87,10.81,1017.48,72.55,13.53,2023-10-03 20:00:00,20,1,31,31,3,0.0,24.1,16.0,244.0,18.5,12.6,Clear,clear-night,0.11279999999999998,17.4375,26.794125
3837,OK,OK,4.92,11.48,1017.35,74.9,13.23,2023-10-03 21:00:00,21,1,31,31,3,0.0,29.5,15.9,251.0,0.0,12.6,Clear,clear-night,0.8083999999999999,17.9,28.209375
3838,OK,OK,4.66,10.67,1017.6,76.65,13.05,2023-10-03 22:00:00,22,1,31,31,3,0.0,24.1,18.2,256.0,0.0,12.6,Clear,clear-night,0.752,15.7375,24.843375
3839,OK,OK,4.67,10.39,1018.15,77.45,12.83,2023-10-03 23:00:00,23,1,31,31,3,0.0,29.5,17.3,256.0,61.7,12.1,Partially cloudy,partly-cloudy-night,0.7143999999999999,15.5875,24.575625
3840,OK,OK,5.05,11.73,1018.63,78.53,12.23,2023-10-04 00:00:00,0,2,31,31,4,0.0,25.9,16.2,247.0,61.7,12.1,Partially cloudy,partly-cloudy-night,0.8835999999999999,13.7375,21.917250000000003
3841,OK,OK,5.05,12.73,1018.73,80.25,11.65,2023-10-04 01:00:00,1,2,31,31,4,0.0,24.1,14.4,256.0,0.0,11.5,Clear,clear-night,0.8835999999999999,14.662500000000001,23.351625000000002
3842,OK,OK,5.01,12.92,1018.25,81.68,11.38,2023-10-04 02:00:00,2,2,31,31,4,0.0,24.1,14.3,253.0,0.0,11.3,Clear,clear-night,0.8648,15.925,25.245
3843,OK,OK,4.73,12.69,1017.98,82.08,11.15,2023-10-04 03:00:00,3,2,31,31,4,0.0,16.6,11.7,236.0,0.0,11.1,Clear,clear-night,3.29,14.9625,26.239500000000003
3844,OK,OK,4.59,12.45,1017.88,83.13,10.78,2023-10-04 04:00:00,4,2,31,31,4,0.0,16.6,13.5,235.0,0.0,11.0,Clear,clear-night,0.9588,15.8375,25.20675
3845,OK,OK,4.84,13.12,1018.38,83.95,10.7,2023-10-04 05:00:00,5,2,31,31,4,0.0,14.8,12.8,245.0,56.1,11.1,Partially cloudy,partly-cloudy-night,1.41,17.175,27.712125
3846,OK,OK,4.66,12.22,1017.68,84.23,10.93,2023-10-04 06:00:00,6,2,31,31,4,0.0,20.5,9.7,230.0,0.0,11.1,Clear,clear-night,2.5192,20.7,34.23375
3847,OK,OK,4.48,11.07,1018.35,84.4,11.43,2023-10-04 07:00:00,7,2,31,31,4,0.077,18.4,12.4,236.0,55.5,11.0,"Rain, Partially cloudy",rain,5.9408,18.8625,34.922250000000005
3848,OK,OK,4.26,9.6,1018.53,82.93,12.63,2023-10-04 08:00:00,8,2,31,31,4,0.0,20.5,13.5,239.0,55.5,11.3,Partially cloudy,partly-cloudy-day,1.7484,17.237499999999997,28.132875000000002
3849,OK,OK,3.95,7.78,1018.65,80.03,14.25,2023-10-04 09:00:00,9,2,31,31,4,0.0,20.5,16.7,249.0,55.5,12.1,Partially cloudy,partly-cloudy-day,1.1656,15.8125,25.378875
3850,OK,OK,3.89,8.09,1018.73,77.13,15.85,2023-10-04 10:00:00,10,2,31,31,4,0.0,29.5,17.9,251.0,80.8,12.6,Partially cloudy,partly-cloudy-day,1.0528,13.287500000000001,21.419999999999998
3851,OK,OK,3.79,6.67,1018.05,70.25,18.0,2023-10-04 11:00:00,11,2,31,31,4,0.0,29.5,18.4,247.0,56.5,12.6,Partially cloudy,partly-cloudy-day,0.7332,11.35,18.111375000000002
3852,OK,OK,3.6,6.09,1017.28,66.7,18.6,2023-10-04 12:00:00,12,2,31,31,4,0.0,33.5,21.9,259.0,56.5,14.1,Partially cloudy,partly-cloudy-day,0.9211999999999999,9.662500000000001,15.701625000000002
3853,OK,OK,3.76,6.05,1017.05,64.33,18.4,2023-10-04 13:00:00,13,2,31,31,4,0.0,33.5,24.3,256.0,73.6,14.1,Partially cloudy,partly-cloudy-day,0.4888,9.1,14.420250000000001
3854,OK,OK,3.57,6.0,1016.65,63.73,18.28,2023-10-04 14:00:00,14,2,31,31,4,0.0,33.5,25.5,254.0,91.0,15.6,Overcast,cloudy,0.05639999999999999,11.375,17.442
3855,OK,OK,3.71,5.77,1016.2,63.3,18.35,2023-10-04 15:00:00,15,2,31,31,4,0.0,41.4,16.9,253.1,86.5,24.1,Partially cloudy,partly-cloudy-day,0.564,11.975,18.895500000000002
3856,OK,OK,3.97,6.53,1016.25,63.58,17.63,2023-10-04 16:00:00,16,2,31,31,4,0.0,33.5,21.5,253.0,65.8,16.2,Partially cloudy,partly-cloudy-day,0.094,14.325000000000001,22.012875
3857,OK,OK,4.17,6.79,1016.65,64.4,16.73,2023-10-04 17:00:00,17,2,31,31,4,0.0,20.5,17.2,248.0,41.1,14.1,Partially cloudy,partly-cloudy-day,0.45119999999999993,14.3375,22.414500000000004
3858,OK,OK,7.11,10.99,1016.9,65.38,15.78,2023-10-04 18:00:00,18,2,31,31,4,0.0,20.5,19.4,249.0,63.7,15.1,Partially cloudy,partly-cloudy-day,0.6392,14.662500000000001,23.064750000000004
3859,OK,OK,7.03,11.68,1017.6,68.83,14.63,2023-10-04 19:00:00,19,2,31,31,4,0.0,20.5,20.2,266.0,66.4,14.1,Partially cloudy,partly-cloudy-night,0.1316,17.25,26.526374999999998
3860,OK,OK,4.87,8.49,1017.28,70.9,14.58,2023-10-04 20:00:00,20,2,31,31,4,0.0,22.3,11.6,251.0,79.8,13.1,Partially cloudy,partly-cloudy-night,0.6016,19.724999999999998,30.772125000000003
3861,OK,OK,4.72,8.17,1016.85,71.25,14.6,2023-10-04 21:00:00,21,2,31,31,4,0.0,25.9,14.4,263.0,93.8,12.6,Overcast,cloudy,0.35719999999999996,23.55,36.394875000000006
3862,OK,OK,4.48,7.99,1016.75,71.6,14.33,2023-10-04 22:00:00,22,2,31,31,4,0.0,24.1,14.7,237.0,26.8,12.6,Partially cloudy,partly-cloudy-night,0.6016,21.887500000000003,34.099875
3863,OK,OK,4.35,8.27,1016.73,73.03,13.93,2023-10-04 23:00:00,23,2,31,31,4,0.0,22.3,15.1,237.0,71.9,12.6,Partially cloudy,partly-cloudy-night,0.6579999999999999,17.9375,28.11375
3864,OK,OK,4.04,6.99,1016.6,73.23,13.83,2023-10-05 00:00:00,0,3,31,31,5,0.0,22.3,13.0,230.0,65.8,12.6,Partially cloudy,partly-cloudy-night,0.846,14.7875,23.4855
3865,OK,OK,3.98,6.99,1016.23,73.55,13.55,2023-10-05 01:00:00,1,3,31,31,5,0.0,22.3,15.1,247.0,100.0,13.6,Overcast,cloudy,2.162,14.524999999999999,24.422625
3866,OK,OK,4.07,6.97,1015.85,74.63,13.15,2023-10-05 02:00:00,2,3,31,31,5,0.0,20.5,12.4,244.0,71.9,13.6,Partially cloudy,partly-cloudy-night,0.8648,14.4875,23.0265
3867,OK,OK,4.41,7.45,1015.93,75.65,12.9,2023-10-05 03:00:00,3,3,31,31,5,0.0,18.4,12.5,238.0,86.0,13.1,Partially cloudy,partly-cloudy-night,0.7707999999999999,14.5625,23.064750000000004
3868,OK,OK,4.11,7.31,1015.98,76.53,12.88,2023-10-05 04:00:00,4,3,31,31,5,0.0,16.6,13.4,245.0,91.0,13.1,Overcast,cloudy,0.8648,15.149999999999999,24.059250000000002
3869,OK,OK,4.01,7.4,1016.35,76.88,12.9,2023-10-05 05:00:00,5,3,31,31,5,0.0,18.4,14.4,246.0,100.0,13.1,Overcast,cloudy,0.8835999999999999,18.174999999999997,28.706625000000003
3870,OK,OK,4.02,7.99,1016.4,77.15,12.9,2023-10-05 06:00:00,6,3,31,31,5,0.0,14.8,8.9,244.0,86.0,13.1,Partially cloudy,partly-cloudy-night,0.9964,20.887500000000003,32.9715
3871,OK,OK,4.02,7.53,1016.68,77.5,13.2,2023-10-05 07:00:00,7,3,31,31,5,0.0,14.8,12.0,245.0,48.7,13.1,Partially cloudy,partly-cloudy-night,0.9964,20.65,32.62725
3872,OK,OK,4.3,9.57,1017.18,76.25,14.4,2023-10-05 08:00:00,8,3,31,31,5,0.0,14.8,12.2,246.0,26.8,13.1,Partially cloudy,partly-cloudy-day,1.1656,21.8125,34.558875
