,Datetime,PM2.5 Scaled µg/m³,Temperature C,precip,windgust,windspeed,winddir,visibility,conditions,Pressure.humidity,PM2.5_cat
4297,2023-10-23 01:00:00,9.16,7.65,0.0,9.4,1.6,96.0,12.1,Clear,86862.1684,4
4298,2023-10-23 02:00:00,8.69,7.53,0.0,7.6,2.7,360.0,12.1,Clear,87088.51199999999,4
4299,2023-10-23 03:00:00,8.4,7.45,0.0,11.2,3.4,44.0,12.6,Clear,87553.5255,4
4300,2023-10-23 04:00:00,8.39,7.83,0.0,14.8,2.9,260.0,12.6,Clear,88404.69540000001,4
4301,2023-10-23 05:00:00,7.31,8.33,0.0,16.6,3.1,61.0,12.6,Partially cloudy,88526.9759,3
4302,2023-10-23 06:00:00,7.21,8.4,0.0,14.8,8.3,93.0,12.1,Clear,88067.1844,3
4303,2023-10-23 07:00:00,8.01,8.6,0.019,18.4,7.9,86.0,11.9,Rain,88999.268,4
4304,2023-10-23 09:00:00,8.77,11.05,0.0,16.6,9.9,91.0,11.5,Clear,89887.736,4
4305,2023-10-23 10:00:00,7.23,12.9,0.0,22.3,12.4,97.0,11.8,Clear,87744.00640000001,3
4306,2023-10-23 12:00:00,4.47,15.15,0.0,22.3,16.0,109.0,12.1,Clear,80591.932,2
4307,2023-10-23 13:00:00,4.15,15.18,0.0,22.3,18.6,116.0,11.8,Partially cloudy,79231.00899999999,2
4308,2023-10-23 14:00:00,4.37,15.03,0.0,24.1,16.0,116.0,12.1,Partially cloudy,77867.4,2
4309,2023-10-23 15:00:00,4.33,14.5,0.0,22.3,19.6,106.0,12.6,Partially cloudy,77428.162,2
4310,2023-10-23 16:00:00,4.51,13.63,0.0,20.5,14.7,100.0,12.1,Partially cloudy,78440.02600000001,2
4311,2023-10-23 17:00:00,5.08,13.05,0.0,14.8,14.6,87.0,12.6,Partially cloudy,80306.9319,3
4312,2023-10-23 18:00:00,5.96,12.78,0.0,24.5,15.4,87.0,10.0,Partially cloudy,81542.838,3
4313,2023-10-23 19:00:00,5.21,12.38,0.0,18.4,14.2,75.0,11.0,Partially cloudy,82376.98,3
4314,2023-10-23 20:00:00,5.65,12.13,0.0,20.5,18.7,100.0,10.8,Partially cloudy,82450.97640000001,3
4315,2023-10-23 21:00:00,6.37,11.83,0.0,16.6,14.8,128.0,10.4,Partially cloudy,82903.84240000001,3
4316,2023-10-23 22:00:00,6.88,11.25,0.0,13.0,10.0,113.0,12.1,Partially cloudy,83708.3664,3
4317,2023-10-23 23:00:00,5.75,10.28,0.0,9.4,4.9,109.0,13.1,Partially cloudy,83873.7704,3
4318,2023-10-24 00:00:00,6.68,9.33,0.0,5.4,4.7,66.0,13.6,Partially cloudy,84413.15999999999,3
4319,2023-10-24 01:00:00,4.95,8.65,0.0,7.6,7.3,82.0,14.6,Partially cloudy,85831.8759,2
4320,2023-10-24 02:00:00,5.07,8.28,0.0,7.6,3.8,81.0,13.1,Partially cloudy,86301.108,3
4321,2023-10-24 03:00:00,6.26,8.5,0.0,7.6,4.3,50.0,13.6,Partially cloudy,87220.8414,3
4322,2023-10-24 04:00:00,7.53,8.8,0.011,9.4,4.3,62.0,9.5,"Rain, Partially cloudy",87405.47399999999,4
4323,2023-10-24 05:00:00,7.89,9.1,0.011,11.2,4.5,71.0,9.4,"Rain, Overcast",87558.78600000001,4
4324,2023-10-24 06:00:00,8.72,9.38,0.107,3.6,4.5,60.0,4.4,"Rain, Overcast",87585.246,4
4325,2023-10-24 07:00:00,10.43,9.48,1.496,14.8,8.4,10.0,4.7,"Rain, Overcast",87756.28799999999,5
4326,2023-10-24 08:00:00,10.92,9.9,0.0,9.4,3.3,253.0,7.1,Overcast,88505.703,5
4327,2023-10-24 09:00:00,13.17,10.95,0.0,9.4,4.9,320.0,5.9,Overcast,88403.5344,5
4328,2023-10-24 10:00:00,7.71,12.03,0.584,20.5,7.4,265.0,7.8,"Rain, Overcast",87056.0235,4
4329,2023-10-24 11:00:00,4.99,13.7,0.0,20.5,11.9,269.0,12.1,Partially cloudy,83715.324,2
4330,2023-10-24 12:00:00,3.75,15.3,0.011,13.0,14.2,258.0,12.6,"Rain, Partially cloudy",79106.304,2
4331,2023-10-24 13:00:00,3.48,16.95,0.064,20.5,13.7,257.0,13.6,"Rain, Partially cloudy",75229.984,2
4332,2023-10-24 14:00:00,3.15,18.4,0.0,22.3,15.3,268.0,14.6,Partially cloudy,68975.27500000001,2
4333,2023-10-24 15:00:00,3.25,16.63,0.0,25.9,14.1,241.0,13.6,Partially cloudy,67829.173,2
4334,2023-10-24 16:00:00,3.62,14.28,0.0,16.6,14.1,248.0,14.6,Partially cloudy,70396.6064,2
4335,2023-10-24 17:00:00,4.35,12.48,0.0,16.6,13.8,237.0,13.1,Partially cloudy,73296.125,2
4336,2023-10-24 18:00:00,5.29,10.8,0.0,9.4,7.8,195.0,12.6,Partially cloudy,76655.74,3
4337,2023-10-24 19:00:00,7.44,9.7,0.0,7.6,6.5,190.0,12.6,Partially cloudy,78104.241,3
4338,2023-10-24 20:00:00,9.75,8.75,0.0,9.4,4.5,103.0,12.6,Clear,81215.1344,4
4339,2023-10-24 21:00:00,8.39,8.4,0.0,9.4,4.5,127.0,13.1,Clear,82914.9635,4
4340,2023-10-24 22:00:00,8.43,8.23,0.0,7.6,2.7,70.0,11.8,Clear,84069.07489999999,4
4341,2023-10-24 23:00:00,8.48,8.43,0.0,7.6,7.3,54.0,13.6,Partially cloudy,85309.58399999999,4
4342,2023-10-25 00:00:00,8.38,9.1,0.0,22.3,3.5,146.0,9.5,Partially cloudy,85011.24549999999,4
4343,2023-10-25 01:00:00,7.91,9.1,0.176,5.4,5.6,110.0,11.5,"Rain, Overcast",84705.3724,4
4344,2023-10-25 02:00:00,7.03,9.15,0.0,5.4,11.6,47.0,11.9,Partially cloudy,85127.1,3
4345,2023-10-25 03:00:00,6.17,9.43,0.011,11.2,7.8,64.0,11.2,"Rain, Partially cloudy",85075.067,3
4346,2023-10-25 04:00:00,6.81,9.43,0.021,14.8,8.7,58.0,10.2,"Rain, Overcast",85194.046,3
4347,2023-10-25 05:00:00,8.08,9.33,0.011,18.4,9.7,65.0,10.0,"Rain, Overcast",85481.2564,4
4348,2023-10-25 06:00:00,7.98,9.25,0.011,16.6,11.4,52.0,10.7,"Rain, Overcast",85517.6634,4
4349,2023-10-25 07:00:00,8.21,9.33,1.201,14.8,10.8,37.0,9.9,"Rain, Partially cloudy",85716.945,4
4350,2023-10-25 08:00:00,8.69,10.1,0.0,14.8,9.7,36.0,9.0,Partially cloudy,85030.11989999999,4
4351,2023-10-25 09:00:00,7.3,11.45,0.0,14.8,10.5,41.0,9.0,Overcast,83306.68639999999,3
4352,2023-10-25 10:00:00,4.6,12.38,0.0,22.3,15.2,29.0,9.3,Overcast,80113.7145,2
4353,2023-10-25 11:00:00,4.67,12.95,0.0,22.3,14.5,26.0,9.5,Overcast,79306.689,2
4354,2023-10-25 12:00:00,4.25,14.6,0.0,18.4,11.8,22.0,10.1,Partially cloudy,76436.37,2
4355,2023-10-25 13:00:00,3.99,15.8,0.064,9.4,9.0,38.0,10.5,"Rain, Partially cloudy",72660.045,2
4356,2023-10-25 14:00:00,4.35,16.4,0.0,11.2,11.6,15.0,11.0,Partially cloudy,70258.6575,2
4357,2023-10-25 15:00:00,3.65,15.63,0.0,13.0,11.0,20.0,12.1,Partially cloudy,67034.89399999999,2
4358,2023-10-25 16:00:00,4.98,12.73,0.0,9.4,6.7,41.0,11.6,Partially cloudy,70640.57,2
4359,2023-10-25 17:00:00,9.31,10.55,0.0,5.4,4.1,25.0,12.1,Partially cloudy,75180.7344,4
4360,2023-10-25 18:00:00,12.3,9.1,0.0,5.4,5.0,24.0,10.5,Clear,78064.1379,5
4361,2023-10-25 19:00:00,14.15,8.78,0.0,1.8,2.6,33.0,9.4,Partially cloudy,81131.04,5
4362,2023-10-25 20:00:00,15.17,8.75,0.0,5.4,2.5,46.0,9.4,Partially cloudy,81799.2875,5
4363,2023-10-25 21:00:00,14.94,8.9,0.0,7.6,7.3,100.0,10.3,Clear,82352.879,5
4364,2023-10-25 22:00:00,13.89,9.0,0.0,9.4,3.2,121.0,10.0,Clear,82935.4295,5
4365,2023-10-25 23:00:00,14.25,9.33,0.0,13.0,4.5,151.0,9.8,Partially cloudy,83298.1555,5
4366,2023-10-26 00:00:00,13.45,9.68,0.0,16.6,8.3,98.0,9.9,Partially cloudy,83275.84190000001,5
4367,2023-10-26 01:00:00,12.17,9.85,0.0,20.5,10.1,86.0,10.9,Overcast,83719.74750000001,5
4368,2023-10-26 02:00:00,12.33,10.18,0.0,18.4,9.9,110.0,11.0,Overcast,84179.025,5
4369,2023-10-26 03:00:00,12.91,10.2,0.0,18.4,10.1,117.0,12.1,Overcast,84603.16350000001,5
4370,2023-10-26 04:00:00,12.43,10.35,0.021,13.0,5.1,90.0,8.6,"Rain, Partially cloudy",85314.79000000001,5
4371,2023-10-26 05:00:00,11.27,10.5,0.021,14.8,5.1,134.0,3.2,"Rain, Overcast",85757.2224,5
4372,2023-10-26 06:00:00,9.34,10.78,0.107,11.2,6.7,108.0,3.4,"Rain, Overcast",85885.802,4
4373,2023-10-26 07:00:00,6.85,10.98,1.834,16.6,7.7,110.0,5.2,"Rain, Overcast",86412.732,3
4374,2023-10-26 08:00:00,4.84,11.6,0.0,24.1,8.6,93.0,6.3,Overcast,86524.687,2
4375,2023-10-26 09:00:00,5.22,12.05,0.011,22.3,11.2,130.0,10.5,"Rain, Overcast",85985.21250000001,3
4376,2023-10-26 10:00:00,4.97,12.7,1.624,13.0,9.1,191.0,6.8,"Rain, Overcast",85795.0665,2
4377,2023-10-26 11:00:00,3.94,13.7,0.0,22.3,13.8,250.0,12.1,Overcast,84255.99840000001,2
4378,2023-10-26 12:00:00,4.02,15.05,0.0,20.5,15.8,249.0,11.7,Partially cloudy,81753.463,2
4379,2023-10-26 13:00:00,3.96,15.6,0.088,22.3,14.7,243.0,11.9,"Rain, Partially cloudy",77985.2934,2
4380,2023-10-26 14:00:00,4.05,16.03,0.0,18.4,12.7,237.0,11.2,Partially cloudy,75900.552,2
4381,2023-10-26 15:00:00,4.31,16.2,0.0,11.2,14.0,227.0,11.5,Partially cloudy,72590.492,2
4382,2023-10-26 16:00:00,4.31,14.95,0.0,22.3,13.7,217.0,11.7,Partially cloudy,73823.001,2
4383,2023-10-26 17:00:00,4.33,13.7,0.0,16.6,7.9,213.0,12.6,Partially cloudy,75908.28,2
4384,2023-10-26 18:00:00,5.01,12.38,0.0,13.0,8.4,193.0,12.1,Partially cloudy,78397.0515,3
4385,2023-10-26 19:00:00,5.91,11.15,0.0,13.0,7.4,192.0,11.9,Clear,80893.041,3
4386,2023-10-26 20:00:00,6.28,10.45,0.0,13.0,5.7,187.0,11.4,Clear,82528.69499999999,3
4387,2023-10-26 21:00:00,7.12,10.05,0.0,13.0,4.7,180.0,10.6,Clear,83513.14649999999,3
4388,2023-10-26 22:00:00,7.98,9.33,0.0,11.2,4.5,146.0,10.0,Clear,83384.535,4
4389,2023-10-26 23:00:00,7.4,8.73,0.0,7.6,2.7,200.0,10.5,Clear,84082.66589999999,3
4390,2023-10-27 00:00:00,7.56,8.33,0.0,5.4,3.0,124.0,7.5,Partially cloudy,84915.5125,4
4391,2023-10-27 01:00:00,6.28,8.48,0.0,9.4,1.7,291.0,5.7,Partially cloudy,85890.4884,3
4392,2023-10-27 02:00:00,5.87,7.95,0.0,9.4,1.6,153.0,4.0,Partially cloudy,85214.962,3
4393,2023-10-27 03:00:00,5.65,7.63,0.0,11.2,1.9,281.0,4.5,Partially cloudy,85466.875,3
4394,2023-10-27 04:00:00,5.95,7.5,0.0,11.2,3.1,120.0,3.7,Partially cloudy,86408.4874,3
4395,2023-10-27 05:00:00,6.61,8.48,0.0,13.0,3.7,259.0,4.8,Partially cloudy,87706.80639999999,3
4396,2023-10-27 06:00:00,7.02,9.58,0.0,11.2,2.4,94.0,7.2,Overcast,87628.3215,3
4397,2023-10-27 07:00:00,7.68,9.9,0.736,13.0,3.1,215.0,4.3,"Rain, Overcast",87438.05,4
4398,2023-10-27 08:00:00,9.61,10.25,0.0,13.0,5.8,252.0,0.9,Overcast,87656.8875,4
4399,2023-10-27 09:00:00,7.21,10.88,0.011,20.5,7.5,247.0,2.3,"Rain, Overcast",87732.785,3
4400,2023-10-27 10:00:00,8.18,11.3,0.061,14.8,3.2,306.0,9.4,"Rain, Overcast",86713.03,4
4401,2023-10-27 11:00:00,5.42,12.03,0.011,18.4,8.6,214.0,15.1,"Rain, Partially cloudy",86067.0,3
4402,2023-10-27 12:00:00,3.49,14.9,0.0,20.5,12.0,214.0,14.6,Partially cloudy,81079.9479,2
4403,2023-10-27 13:00:00,3.39,14.65,0.128,20.5,12.4,230.0,16.2,"Rain, Partially cloudy",76611.59850000001,2
4404,2023-10-27 14:00:00,3.34,14.6,0.0,27.7,14.2,216.0,13.6,Partially cloudy,75691.9889,2
4405,2023-10-27 15:00:00,3.18,14.45,0.011,14.8,19.0,215.0,14.6,"Rain, Partially cloudy",71027.51999999999,2
4406,2023-10-27 16:00:00,3.98,12.58,0.0,13.0,15.2,193.0,15.6,Clear,73802.4529,2
4407,2023-10-27 17:00:00,4.35,11.48,0.0,16.6,14.7,189.0,15.6,Clear,76372.0569,2
4408,2023-10-27 18:00:00,4.81,10.78,0.0,11.2,11.8,173.0,13.6,Clear,78009.1074,2
4409,2023-10-27 19:00:00,5.9,9.93,0.0,16.6,10.6,183.0,13.1,Clear,79842.75,3
4410,2023-10-27 20:00:00,5.28,9.68,0.0,16.6,6.3,154.0,10.5,Clear,81429.59999999999,3
4411,2023-10-27 21:00:00,5.21,9.53,0.0,18.4,8.9,173.0,11.2,Partially cloudy,81710.2094,3
4412,2023-10-27 22:00:00,4.82,9.33,0.0,14.8,8.8,158.0,12.1,Clear,82701.2255,2
4413,2023-10-27 23:00:00,4.01,9.65,0.043,25.9,10.5,135.0,9.7,"Rain, Partially cloudy",83294.8,2
4414,2023-10-28 00:00:00,3.73,10.05,0.053,18.4,8.1,131.0,10.0,"Rain, Partially cloudy",83576.9124,2
4415,2023-10-28 01:00:00,3.57,9.83,0.051,18.4,6.4,156.0,9.7,"Rain, Partially cloudy",84079.69750000001,2
4416,2023-10-28 02:00:00,3.48,9.8,0.0,14.8,6.9,136.0,13.6,Partially cloudy,84584.598,2
4417,2023-10-28 03:00:00,3.57,9.6,0.0,20.5,6.6,148.0,11.8,Partially cloudy,84923.389,2
4418,2023-10-28 04:00:00,3.63,9.28,0.0,14.8,5.6,121.0,12.6,Partially cloudy,85464.0744,2
4419,2023-10-28 05:00:00,3.4,9.38,0.0,16.6,4.7,150.0,14.1,Partially cloudy,86190.94639999999,2
4420,2023-10-28 06:00:00,3.42,9.55,0.011,20.5,6.2,169.0,14.6,"Rain, Partially cloudy",86174.70049999999,2
4421,2023-10-28 07:00:00,3.26,9.55,0.93,20.5,8.3,191.0,9.9,"Rain, Partially cloudy",86552.72200000001,2
4422,2023-10-28 08:00:00,3.74,9.9,0.0,18.4,8.1,190.0,12.6,Partially cloudy,87007.858,2
4423,2023-10-28 09:00:00,3.72,11.5,0.0,20.5,8.8,196.0,12.1,Partially cloudy,87052.386,2
4424,2023-10-28 10:00:00,3.92,13.43,0.011,24.1,12.5,191.0,11.7,"Rain, Partially cloudy",82965.1395,2
4425,2023-10-28 11:00:00,4.56,14.23,0.0,24.1,16.1,190.0,10.9,Partially cloudy,81142.11,2
4426,2023-10-28 12:00:00,4.62,14.93,0.0,24.1,17.7,193.0,11.0,Partially cloudy,77639.1624,2
4427,2023-10-28 13:00:00,4.65,14.63,0.029,38.9,18.6,199.0,11.4,"Rain, Partially cloudy",76325.62,2
4428,2023-10-28 14:00:00,4.8,14.2,0.0,29.5,18.6,168.0,11.4,Partially cloudy,78624.508,2
4429,2023-10-28 15:00:00,4.5,14.78,0.011,25.9,13.1,153.0,10.8,"Rain, Partially cloudy",76336.435,2
4430,2023-10-28 16:00:00,4.44,13.98,0.0,22.3,14.3,160.0,11.1,Partially cloudy,78025.805,2
4431,2023-10-28 17:00:00,4.53,13.3,0.0,25.9,15.9,138.0,11.2,Overcast,80438.374,2
4432,2023-10-28 18:00:00,4.1,12.83,0.053,35.3,17.0,142.0,11.7,"Rain, Overcast",81572.3715,2
4433,2023-10-28 19:00:00,4.03,12.4,0.353,38.9,18.4,145.0,4.2,"Rain, Overcast",82323.76000000001,2
4434,2023-10-28 20:00:00,4.19,12.08,0.534,16.6,10.0,129.0,3.6,"Rain, Overcast",82900.7865,2
4435,2023-10-28 21:00:00,5.5,12.25,0.032,22.3,13.1,132.0,11.4,"Rain, Overcast",84145.851,3
4436,2023-10-28 22:00:00,5.13,12.53,2.824,37.1,10.5,151.0,10.8,"Rain, Partially cloudy",84596.2425,3
4437,2023-10-28 23:00:00,3.36,12.13,0.107,25.9,9.0,156.0,10.5,"Rain, Partially cloudy",83670.895,2
4438,2023-10-29 00:00:00,2.96,11.5,0.374,48.2,19.5,254.0,2.7,"Rain, Partially cloudy",84032.07,2
4439,2023-10-29 01:00:00,2.92,10.78,3.345,24.1,14.2,226.0,10.2,"Rain, Overcast",84467.448,2
4440,2023-10-29 01:00:00,2.92,10.78,0.0,22.3,14.2,233.0,14.6,Partially cloudy,84467.448,2
4441,2023-10-29 02:00:00,3.05,10.33,0.0,27.7,17.1,226.0,12.6,Partially cloudy,84600.72750000001,2
4442,2023-10-29 03:00:00,3.1,10.05,0.0,33.5,14.0,225.0,12.6,Partially cloudy,84756.8925,2
4443,2023-10-29 04:00:00,2.99,9.68,0.032,24.1,15.5,220.0,13.6,"Rain, Partially cloudy",84148.113,2
4444,2023-10-29 05:00:00,2.94,9.05,0.0,22.3,14.8,216.0,12.1,Clear,84433.3299,2
4445,2023-10-29 06:00:00,3.18,8.73,4.091,22.3,14.3,213.0,9.8,Rain,85118.62800000001,2
4446,2023-10-29 07:00:00,3.37,8.63,0.011,22.3,9.8,201.0,11.8,Rain,86051.71049999999,2
4447,2023-10-29 08:00:00,3.46,9.35,0.0,14.8,10.2,188.0,11.4,Clear,86602.15190000001,2
4448,2023-10-29 09:00:00,3.68,11.63,0.409,14.8,12.9,184.0,11.2,"Rain, Partially cloudy",84669.42090000001,2
4449,2023-10-29 10:00:00,3.81,12.25,0.0,18.4,12.2,184.0,10.8,Partially cloudy,82139.08399999999,2
4450,2023-10-29 11:00:00,3.47,11.25,0.16,44.6,19.3,195.0,8.1,"Rain, Overcast",82347.72,2
4451,2023-10-29 12:00:00,3.39,10.8,1.336,24.1,11.9,222.0,9.5,"Rain, Overcast",84060.72499999999,2
4452,2023-10-29 13:00:00,3.49,10.73,0.021,16.6,11.7,199.0,9.4,"Rain, Overcast",84604.205,2
4453,2023-10-29 14:00:00,3.33,10.95,0.16,20.5,13.5,235.0,9.5,"Rain, Overcast",85246.1659,2
4454,2023-10-29 15:00:00,3.41,11.55,0.0,18.4,10.7,200.0,16.2,Partially cloudy,82897.035,2
4455,2023-10-29 16:00:00,4.03,10.75,0.0,16.6,10.6,182.0,14.1,Partially cloudy,83960.5245,2
4456,2023-10-29 17:00:00,4.31,10.4,0.0,22.3,12.5,185.0,12.1,Partially cloudy,84889.8174,2
4457,2023-10-29 18:00:00,4.0,10.45,0.0,22.3,13.4,189.0,11.5,Partially cloudy,84311.9725,2
4458,2023-10-29 19:00:00,4.72,10.05,0.107,33.5,15.6,193.0,9.4,"Rain, Partially cloudy",83789.8624,2
4459,2023-10-29 20:00:00,4.42,9.8,0.021,22.3,10.1,192.0,12.6,"Rain, Partially cloudy",83969.31999999999,2
4460,2023-10-29 21:00:00,3.93,9.78,0.637,20.5,14.5,195.0,12.1,"Rain, Partially cloudy",83996.53600000001,2
4461,2023-10-29 22:00:00,3.84,9.63,0.021,25.9,14.3,190.0,13.1,"Rain, Partially cloudy",84384.9495,2
4462,2023-10-29 23:00:00,3.88,9.83,0.0,24.1,12.5,205.0,7.8,Partially cloudy,85239.012,2
4463,2023-10-30 00:00:00,4.13,9.85,0.192,27.7,8.7,203.0,11.3,"Rain, Partially cloudy",85274.295,2
4464,2023-10-30 01:00:00,4.09,9.7,0.0,29.5,7.9,172.0,9.1,Partially cloudy,86311.1675,2
4465,2023-10-30 02:00:00,4.05,9.75,0.0,27.7,10.4,176.0,10.8,Partially cloudy,86576.66589999999,2
4466,2023-10-30 03:00:00,4.24,10.13,0.011,27.7,9.6,188.0,9.6,"Rain, Overcast",87165.706,2
4467,2023-10-30 04:00:00,3.98,9.98,0.021,16.6,11.7,210.0,10.6,"Rain, Partially cloudy",86227.2864,2
4468,2023-10-30 05:00:00,4.12,9.6,0.0,18.4,8.6,185.0,10.6,Partially cloudy,86855.688,2
4469,2023-10-30 06:00:00,4.17,9.53,1.997,20.5,9.4,191.0,10.7,"Rain, Partially cloudy",87135.7784,2
4470,2023-10-30 07:00:00,4.47,9.33,0.011,24.1,9.5,213.0,11.2,Rain,87616.4385,2
4471,2023-10-30 08:00:00,4.86,9.9,0.0,13.0,5.8,164.0,9.8,Partially cloudy,88949.58899999999,2
4472,2023-10-30 09:00:00,4.84,11.13,0.178,24.1,6.7,138.0,10.8,"Rain, Partially cloudy",88101.056,2
4473,2023-10-30 10:00:00,4.29,12.5,0.032,14.8,8.9,144.0,13.1,"Rain, Partially cloudy",86591.5845,2
4474,2023-10-30 11:00:00,4.13,13.35,0.107,24.1,13.7,179.0,9.3,"Rain, Partially cloudy",83990.9334,2
4475,2023-10-30 12:00:00,3.63,14.3,0.085,9.4,10.5,180.0,12.6,"Rain, Overcast",80975.9145,2
4476,2023-10-30 13:00:00,4.0,15.95,0.0,18.4,8.9,200.0,11.7,Clear,76700.001,2
4477,2023-10-30 14:00:00,4.48,16.4,0.0,9.4,14.3,196.0,11.3,Partially cloudy,73946.91840000001,2
4478,2023-10-30 15:00:00,4.73,15.33,0.107,13.0,12.0,188.0,10.8,"Rain, Partially cloudy",73708.731,2
4479,2023-10-30 16:00:00,5.09,13.55,0.017,11.2,6.1,225.0,15.1,"Rain, Partially cloudy",76366.322,3
4480,2023-10-30 17:00:00,4.98,12.45,0.0,5.4,9.8,220.0,11.2,Partially cloudy,78366.06,2
4481,2023-10-30 18:00:00,4.06,11.88,0.0,11.2,9.3,226.0,12.1,Clear,77700.5934,2
4482,2023-10-30 19:00:00,4.68,11.13,0.0,9.4,5.4,187.0,11.2,Clear,78499.0804,2
4483,2023-10-30 20:00:00,5.83,9.73,0.0,7.6,4.9,230.0,9.7,Clear,80270.022,3
4484,2023-10-30 21:00:00,7.74,8.95,0.0,9.4,2.9,200.0,10.8,Clear,83147.685,4
4485,2023-10-30 22:00:00,6.21,8.6,0.0,11.2,5.2,259.0,12.6,Clear,84167.9424,3
4486,2023-10-30 23:00:00,6.19,8.13,0.0,16.6,5.5,184.0,11.9,Clear,83741.31,3
4487,2023-10-31 00:00:00,6.4,7.13,0.0,14.8,3.3,224.0,12.1,Clear,83678.78289999999,3
4488,2023-10-31 01:00:00,7.0,6.35,0.0,14.8,2.8,69.0,12.1,Clear,84565.642,3
4489,2023-10-31 02:00:00,8.56,5.78,0.0,11.2,2.0,200.0,12.6,Clear,85079.65500000001,4
4490,2023-10-31 03:00:00,8.71,5.88,0.0,9.4,2.9,339.0,12.1,Clear,87076.37700000001,4
4491,2023-10-31 04:00:00,7.43,6.55,0.0,13.0,3.7,316.0,12.1,Partially cloudy,87860.011,3
4492,2023-10-31 05:00:00,6.86,7.38,0.0,3.6,2.8,135.0,11.6,Partially cloudy,88456.8384,3
4493,2023-10-31 06:00:00,5.98,8.23,0.068,11.2,3.4,62.0,14.1,"Rain, Partially cloudy",88012.764,3
4494,2023-10-31 07:00:00,5.6,8.35,0.0,14.8,3.6,98.0,12.6,Partially cloudy,88307.6764,3
4495,2023-10-31 08:00:00,5.67,9.2,0.0,18.4,4.4,248.0,12.6,Partially cloudy,89192.48700000001,3
4496,2023-10-31 09:00:00,6.63,10.5,0.0,20.5,5.1,302.0,9.5,Partially cloudy,88476.29999999999,3
4497,2023-10-31 10:00:00,6.51,11.68,0.0,24.1,8.2,222.0,9.4,Overcast,86576.71440000001,3
4498,2023-10-31 11:00:00,5.38,12.98,0.0,22.3,10.9,225.0,10.5,Partially cloudy,85099.8845,3
4499,2023-10-31 12:00:00,4.3,14.05,0.0,18.4,11.1,246.0,12.1,Overcast,82438.09,2
4500,2023-10-31 13:00:00,4.13,14.53,0.0,33.5,15.8,273.0,15.1,Partially cloudy,81557.5539,2
4501,2023-10-31 14:00:00,4.04,15.78,0.0,20.5,16.7,245.0,15.6,Partially cloudy,77773.857,2
4502,2023-10-31 15:00:00,3.35,14.93,0.0,22.3,13.0,257.0,14.6,Partially cloudy,77154.1064,2
4503,2023-10-31 16:00:00,3.72,13.3,0.0,18.4,13.3,233.0,11.2,Partially cloudy,78470.7,2
4504,2023-10-31 17:00:00,4.62,12.13,0.0,16.6,8.1,232.0,11.8,Partially cloudy,81094.59899999999,2
4505,2023-10-31 18:00:00,6.63,11.6,0.648,11.2,7.4,186.0,11.1,"Rain, Partially cloudy",83164.83000000002,3
4506,2023-10-31 19:00:00,6.26,11.53,0.0,16.6,10.1,183.0,11.3,Partially cloudy,84430.106,3
4507,2023-10-31 20:00:00,5.33,11.83,0.0,29.5,15.2,197.0,11.5,Partially cloudy,84402.0725,3
4508,2023-10-31 21:00:00,4.62,11.93,0.032,20.5,10.4,208.0,9.8,"Rain, Partially cloudy",84184.8444,2
4509,2023-10-31 22:00:00,4.16,11.65,0.021,18.4,11.1,177.0,10.9,"Rain, Partially cloudy",85011.7514,2
4510,2023-10-31 23:00:00,3.81,11.53,0.011,18.4,8.4,176.0,5.0,"Rain, Overcast",85661.79049999999,2
4511,2023-11-01 00:00:00,3.51,11.58,1.101,27.7,7.3,154.0,2.3,"Rain, Overcast",86371.6,2
4512,2023-11-01 01:00:00,3.38,11.73,0.011,24.1,10.9,173.0,11.3,"Rain, Overcast",86945.145,2
4513,2023-11-01 02:00:00,3.77,11.95,0.011,27.7,10.1,145.0,10.4,"Rain, Partially cloudy",87287.199,2
4514,2023-11-01 03:00:00,4.19,12.55,0.0,31.7,13.4,176.0,10.2,Partially cloudy,87607.56550000001,2
4515,2023-11-01 04:00:00,3.66,13.13,0.053,51.8,18.6,176.0,8.5,"Rain, Overcast",87004.89000000001,2
4516,2023-11-01 05:00:00,3.88,13.13,0.0,29.5,20.2,190.0,11.1,Partially cloudy,85676.18250000001,2
4517,2023-11-01 06:00:00,3.92,13.48,1.709,46.4,21.6,180.0,9.9,"Rain, Overcast",84940.768,2
4518,2023-11-01 07:00:00,3.88,13.28,0.011,37.1,21.4,187.0,7.5,"Rain, Overcast",84949.40299999999,2
4519,2023-11-01 08:00:00,3.72,12.83,0.043,35.3,20.9,213.0,10.4,"Rain, Overcast",84596.2875,2
4520,2023-11-01 09:00:00,3.47,13.0,1.881,44.6,18.1,205.0,9.2,"Rain, Partially cloudy",83827.9665,2
4521,2023-11-01 10:00:00,3.55,13.18,0.16,31.7,20.5,209.0,11.7,"Rain, Partially cloudy",82807.64,2
4522,2023-11-01 11:00:00,3.66,13.0,0.0,40.7,20.8,191.0,11.6,Overcast,82265.95,2
4523,2023-11-01 12:00:00,3.68,12.78,0.019,48.2,16.5,215.0,10.0,"Rain, Partially cloudy",82985.6369,2
4524,2023-11-01 13:00:00,3.57,12.75,0.337,31.7,21.8,240.0,11.4,"Rain, Overcast",83047.59,2
4525,2023-11-01 14:00:00,3.95,13.18,0.207,44.6,25.7,256.0,13.1,"Rain, Partially cloudy",81025.725,2
4526,2023-11-01 15:00:00,4.33,13.35,0.0,37.1,22.6,236.0,12.1,Partially cloudy,76474.266,2
